De ref,school name,town,postcode,management type,constituency,Urban/ Rural     ,total enrolment,Latitude,Longitude,nearest_distance,nearest_school,nearest_management_type,nearest_same_management_distance,nearest_same_management_school,nearest_distance_other_management,nearest_school_other_management,nearest_management_type_other_management,Sustainability,geom
1056535,"Forge Integrated Primary School, Belfast",Belfast,BT7 3HE,Controlled Integrated,Belfast South,URBAN,394.0,54.571426,-5.914854,0.2386873036908356,Rosetta Primary School,Controlled,1.6291777232693547,"Harding Memorial Integrated Primary School, Belfast",0.2386873036908356,Rosetta Primary School,Controlled,Sustainable,POINT (-5.914854 54.571426)
1066531,"Hazelwood Integrated Primary School, Newtownabbey",Newtownabbey,BT36 7EN,GMI,Belfast North,URBAN,450.0,54.653708,-5.930399,1.0137149434589572,"Our Lady of Lourdes Primary School, Belfast",Catholic Maintained,10.053303874162873,"Loughview Integrated Primary School, Belfast",1.0137149434589572,"Our Lady of Lourdes Primary School, Belfast",Catholic Maintained,Sustainable,POINT (-5.930399 54.653708)
1066580,"Cranmore Integrated Primary School, Belfast",Belfast,BT10 0JB,GMI,Belfast South,URBAN,233.0,54.567245,-5.9836,0.7759347643925627,"Finaghy Primary School, Belfast",Controlled,3.553904551862315,Oakwood Integrated Primary School,0.7759347643925627,"Finaghy Primary School, Belfast",Controlled,Sustainable,POINT (-5.9836 54.567245)
1620020,"Campbell College Junior School, Belfast",Belfast,BT4 3HJ,Voluntary,Belfast East,URBAN,203.0,54.601342361930584,-5.85227797613058,0.545553930658123,"Strathearn Preparatory School, Belfast",Voluntary,0.545553930658123,"Strathearn Preparatory School, Belfast",0.8539067299918409,"Greenwood Primary School, Belfast",Controlled,Sustainable,POINT (-5.85227797613058 54.601342361930584)
1620022,"Fullerton House Preparatory School, Belfast",Belfast,BT9 6BY,Voluntary,Belfast South,URBAN,142.0,54.582564,-5.938247,0.5777726331489994,"Botanic Primary School, Belfast",Controlled,1.3671578378253806,"Victoria College Prep Department, Belfast",0.5777726331489994,"Botanic Primary School, Belfast",Controlled,Sustainable,POINT (-5.938247 54.582564)
1620023,Downey House Preparatory School,Belfast,BT6 0AG,Voluntary,Belfast South,URBAN,49.0,54.582008,-5.905357,0.4456072912587989,"Harding Memorial Integrated Primary School, Belfast",Controlled Integrated,2.1203737347958986,"Fullerton House Preparatory School, Belfast",0.4456072912587989,"Harding Memorial Integrated Primary School, Belfast",Controlled Integrated,Not Sustainable,POINT (-5.905357 54.582008)
1620027,Inchmarlo,Belfast,BT9 6JR,Voluntary,Belfast South,URBAN,110.0,54.571507,-5.952244,0.16425151048598252,"Victoria College Prep Department, Belfast",Voluntary,0.16425151048598252,"Victoria College Prep Department, Belfast",0.9176635038946437,"St Bride's Primary School, Belfast",Catholic Maintained,Not Sustainable,POINT (-5.952244 54.571507)
1620028,Ben Madigan Preparatory School,Belfast,BT15 5GP,Voluntary,Belfast North,URBAN,104.0,54.642463,-5.936423,0.31161113353227937,"Our Lady of Lourdes Primary School, Belfast",Catholic Maintained,6.615127124223888,"Sullivan Upper Preparatory, Holywood",0.31161113353227937,"Our Lady of Lourdes Primary School, Belfast",Catholic Maintained,Not Sustainable,POINT (-5.936423 54.642463)
1620089,"Strathearn Preparatory School, Belfast",Belfast,BT4 2AU,Voluntary,Belfast East,URBAN,131.0,54.601525,-5.860742,0.5071583479129954,"Belmont Primary School, Belfast",Controlled,0.545553930658123,"Campbell College Junior School, Belfast",0.5071583479129954,"Belmont Primary School, Belfast",Controlled,Not Sustainable,POINT (-5.860742 54.601525)
1620264,"Victoria College Prep Department, Belfast",Belfast,BT9 6JA,Voluntary,Belfast South,URBAN,136.0,54.572426,-5.950249,0.16425151048598252,Inchmarlo,Voluntary,0.16425151048598252,Inchmarlo,0.7605006639254873,"St Bride's Primary School, Belfast",Catholic Maintained,Not Sustainable,POINT (-5.950249 54.572426)
2010380,Londonderry Model Primary School,Londonderry,BT48 7HJ,Controlled,Foyle,URBAN,281.0,55.001857,-7.327068,0.23605122424901256,"St Eugene's Primary School, Derry",Catholic Maintained,1.080607686265507,"Fountain Primary School, Londonderry",0.23605122424901256,"St Eugene's Primary School, Derry",Catholic Maintained,Sustainable,POINT (-7.327068 55.001857)
2010382,Ebrington Primary School,Londonderry,BT47 6LR,Controlled,Foyle,URBAN,480.0,55.00355,-7.294566,0.8112266756886581,Oakgrove Integrated Primary School,GMI,1.2371901921239867,Lisnagelvin Primary School,0.8112266756886581,Oakgrove Integrated Primary School,GMI,Sustainable,POINT (-7.294566 55.00355)
2011787,Kesh Primary School,Kesh,BT93 1RF,Controlled,Fermanagh And South Tyrone,RURAL,244.0,54.5185,-7.724128,4.447787687125906,"St Joseph's Primary School, Ederney",Catholic Maintained,7.363667363827579,Irvinestown Primary School,4.447787687125906,"St Joseph's Primary School, Ederney",Catholic Maintained,Sustainable,POINT (-7.724128 54.5185)
2011789,"Moat Primary School, Lisnaskea",Lisnaskea,BT92 0JH,Controlled,Fermanagh And South Tyrone,RURAL,135.0,54.250571,-7.441829,1.3449194238842064,"St Ronan's Primary School, Lisnaskea",Catholic Maintained,6.206955706061229,Maguiresbridge Primary School,1.3449194238842064,"St Ronan's Primary School, Lisnaskea",Catholic Maintained,Sustainable,POINT (-7.441829 54.250571)
2011860,Belleek No 2 Primary School,Belleek,BT93 3EZ,Controlled,Fermanagh And South Tyrone,RURAL,32.0,54.478584,-8.088848,0.3261581872832987,"St Davog's Primary School, Belleek",Catholic Maintained,18.949639695623446,Derrygonnelly Primary School,0.3261581872832987,"St Davog's Primary School, Belleek",Catholic Maintained,Not Sustainable,POINT (-8.088848 54.478584)
2011873,"Aghadrumsee Primary School, Roslea",Rosslea,BT92 7AU,Controlled,Fermanagh And South Tyrone,RURAL,31.0,54.228318,-7.273448,1.0219037029871747,"St Macartan's Primary School, Roslea",Catholic Maintained,7.614058464076846,Newtownbutler Primary School,1.0219037029871747,"St Macartan's Primary School, Roslea",Catholic Maintained,Not Sustainable,POINT (-7.273448 54.228318)
2011879,Newtownbutler Primary School,Newtownbutler,BT92 8JE,Controlled,Fermanagh And South Tyrone,RURAL,30.0,54.184655,-7.363636,0.9064509188898711,"St Mary's Primary School, Newtownbutler",Catholic Maintained,7.614058464076846,"Aghadrumsee Primary School, Roslea",0.9064509188898711,"St Mary's Primary School, Newtownbutler",Catholic Maintained,Not Sustainable,POINT (-7.363636 54.184655)
2011881,Florencecourt Primary School,Enniskillen,BT92 1BZ,Controlled,Fermanagh And South Tyrone,RURAL,140.0,54.267656,-7.705226,1.6724538965542646,"St Mary's Primary School, Killesher",Catholic Maintained,7.496364427336127,"Jones Memorial Primary School, Enniskillen",1.6724538965542646,"St Mary's Primary School, Killesher",Catholic Maintained,Sustainable,POINT (-7.705226 54.267656)
2011893,Ballinamallard Primary School,Ballinamallard,BT94 2NY,Controlled,Fermanagh And South Tyrone,RURAL,153.0,54.423759,-7.595463,4.20850716367982,"Queen Elizabeth II Primary School, Kilskeery",Controlled,4.20850716367982,"Queen Elizabeth II Primary School, Kilskeery",6.502309422854721,"St Paul's Primary School, Irvinestown",Catholic Maintained,Sustainable,POINT (-7.595463 54.423759)
2011894,Brookeborough Primary School,Brookeborough,BT94 4EZ,Controlled,Fermanagh And South Tyrone,RURAL,64.0,54.315124,-7.405276,0.23558886947748778,"St Mary's Primary School, Brookeborough",Catholic Maintained,5.180316708322454,Maguiresbridge Primary School,0.23558886947748778,"St Mary's Primary School, Brookeborough",Catholic Maintained,Not Sustainable,POINT (-7.405276 54.315124)
2011899,Derrygonnelly Primary School,Derrygonnelly,BT93 6HY,Controlled,Fermanagh And South Tyrone,RURAL,57.0,54.418231,-7.814745,0.9014575155190924,"St Patrick's Primary School, Derrygonnelly",Catholic Maintained,12.593638465458033,Kesh Primary School,0.9014575155190924,"St Patrick's Primary School, Derrygonnelly",Catholic Maintained,Not Sustainable,POINT (-7.814745 54.418231)
2012052,Culmore Primary School,Londonderry,BT48 8JH,Controlled,Foyle,RURAL,55.0,55.047404,-7.2733,0.5620483618499165,"Hollybush Primary School, Culmore",Catholic Maintained,3.998897451678572,Greenhaw Primary School,0.5620483618499165,"Hollybush Primary School, Culmore",Catholic Maintained,Not Sustainable,POINT (-7.2733 55.047404)
2012095,Ballougry Primary School,Londonderry,BT48 9XN,Controlled,Foyle,RURAL,38.0,54.973231,-7.381453,2.119624258825531,Newbuildings Primary School,Controlled,2.119624258825531,Newbuildings Primary School,2.3210015417139807,"St Columba's Primary School, Newbuildings",Catholic Maintained,Not Sustainable,POINT (-7.381453 54.973231)
2012227,Drumahoe Primary School,Londonderry,BT47 3SD,Controlled,Foyle,URBAN,277.0,54.978992,-7.274787,1.01513733734303,"Ashlea S, Tullyally",Controlled,1.01513733734303,"Ashlea S, Tullyally",1.5590721572557489,Glendermott Primary School,Catholic Maintained,Sustainable,POINT (-7.274787 54.978992)
2012245,Eglinton Primary School,Londonderry,BT47 3AH,Controlled,Foyle,RURAL,204.0,55.022296,-7.181148,0.6166605795761921,"Broadbridge Primary School, Eglinton",Catholic Maintained,6.502143924483983,Culmore Primary School,0.6166605795761921,"Broadbridge Primary School, Eglinton",Catholic Maintained,Sustainable,POINT (-7.181148 55.022296)
2012261,Newbuildings Primary School,New Buildings,BT47 2RL,Controlled,Foyle,RURAL,183.0,54.959422,-7.358562,0.24231527294724567,"St Columba's Primary School, Newbuildings",Catholic Maintained,2.119624258825531,Ballougry Primary School,0.24231527294724567,"St Columba's Primary School, Newbuildings",Catholic Maintained,Sustainable,POINT (-7.358562 54.959422)
2012298,Ballykelly Primary School,Ballykelly,BT49 9JS,Controlled,East Londonderry,RURAL,293.0,55.036151,-7.018907,2.8866256671523995,"St Finlough's Primary School, Sistrakeel",Catholic Maintained,5.032833343364871,"Drumachose Primary School, Limavady",2.8866256671523995,"St Finlough's Primary School, Sistrakeel",Catholic Maintained,Sustainable,POINT (-7.018907 55.036151)
2012344,"McClintock Primary School, Seskinore",Omagh,BT78 1UQ,Controlled,West Tyrone,RURAL,119.0,54.516792,-7.252568,3.5258912695621403,"Sacred Heart Primary School, Tattyreagh",Catholic Maintained,4.421752839946982,"Denamona Primary School, Fintona",3.5258912695621403,"Sacred Heart Primary School, Tattyreagh",Catholic Maintained,Sustainable,POINT (-7.252568 54.516792)
2012638,"Edwards Primary School, Castlederg",Castlederg,BT81 7HY,Controlled,West Tyrone,RURAL,249.0,54.712165,-7.587335,0.714783844122089,"St Patrick's Primary School, Castlederg",Catholic Maintained,4.591749574055454,"Killen Primary School, Castlederg",0.714783844122089,"St Patrick's Primary School, Castlederg",Catholic Maintained,Sustainable,POINT (-7.587335 54.712165)
2012641,"Killen Primary School, Castlederg",Killen,BT81 7SD,Controlled,West Tyrone,RURAL,140.0,54.676376,-7.62298,4.591749574055454,"Edwards Primary School, Castlederg",Controlled,4.591749574055454,"Edwards Primary School, Castlederg",4.7303508239443826,"St Patrick's Primary School, Castlederg",Catholic Maintained,Sustainable,POINT (-7.62298 54.676376)
2012648,"Gillygooley Primary School, Omagh",Omagh,BT78 5PX,Controlled,West Tyrone,RURAL,19.0,54.611252,-7.386787,4.247992485035839,"St Conor's Primary School, Omagh",Catholic Maintained,5.917677803473649,"Gibson Primary School, Omagh",4.247992485035839,"St Conor's Primary School, Omagh",Catholic Maintained,Not Sustainable,POINT (-7.386787 54.611252)
2012660,"Denamona Primary School, Fintona",Fintona,BT78 2BN,Controlled,West Tyrone,RURAL,78.0,54.497618,-7.312571,0.8522216813613637,"St Lawrence's Primary School, Fintona",Catholic Maintained,4.421752839946982,"McClintock Primary School, Seskinore",0.8522216813613637,"St Lawrence's Primary School, Fintona",Catholic Maintained,Not Sustainable,POINT (-7.312571 54.497618)
2012669,"Queen Elizabeth II Primary School, Kilskeery",Trillick,BT78 3RJ,Controlled,West Tyrone,RURAL,38.0,54.442087,-7.538532,3.2600733886757896,"St Scire's Primary School, Trillick",Catholic Maintained,4.20850716367982,Ballinamallard Primary School,3.2600733886757896,"St Scire's Primary School, Trillick",Catholic Maintained,Not Sustainable,POINT (-7.538532 54.442087)
2012671,"Langfield Primary School, Drumquin",Drumquin,BT78 4PG,Controlled,West Tyrone,RURAL,18.0,54.616985,-7.493971,0.6511531484261136,"St Joseph's Primary School, Drumquin",Catholic Maintained,6.931049736123055,"Gillygooley Primary School, Omagh",0.6511531484261136,"St Joseph's Primary School, Drumquin",Catholic Maintained,Not Sustainable,POINT (-7.493971 54.616985)
2012691,Omagh County Primary School,Omagh,BT79 0AJ,Controlled,West Tyrone,URBAN,376.0,54.600998,-7.292169,0.4188847592946845,"Gibson Primary School, Omagh",Controlled,0.4188847592946845,"Gibson Primary School, Omagh",1.1694037173106007,"Holy Family Primary School, Omagh",Catholic Maintained,Sustainable,POINT (-7.292169 54.600998)
2012707,"Dromore Primary School, Tyrone",Dromore,BT78 3EE,Controlled,West Tyrone,RURAL,38.0,54.510784,-7.454496,0.9802496134913143,"St Dympna's Primary School, Dromore",Catholic Maintained,8.984650639346913,"Lack Primary School, Enniskillen",0.9802496134913143,"St Dympna's Primary School, Dromore",Catholic Maintained,Not Sustainable,POINT (-7.454496 54.510784)
2012708,Strabane Primary School,Strabane,BT82 8DX,Controlled,West Tyrone,URBAN,272.0,54.83205,-7.461078,1.0376457969798594,St Catherine’s Primary School,Catholic Maintained,4.333465895007109,"Artigarvan Primary School, Strabane",1.0376457969798594,St Catherine’s Primary School,Catholic Maintained,Sustainable,POINT (-7.461078 54.83205)
2012711,"Donemana Primary School, Strabane",Dunnamanagh,BT82 0PH,Controlled,West Tyrone,RURAL,101.0,54.877979,-7.302308,0.8556393871066205,"St Michael's Primary School, Dunamanagh",Catholic Maintained,7.165766189102876,"Artigarvan Primary School, Strabane",0.8556393871066205,"St Michael's Primary School, Dunamanagh",Catholic Maintained,Not Sustainable,POINT (-7.302308 54.877979)
2016003,"Jones Memorial Primary School, Enniskillen",Enniskillen,BT74 5QF,Controlled,Fermanagh And South Tyrone,URBAN,136.0,54.328868,-7.656817,2.606244758163208,"Holy Trinity Primary School, Mill Street",Catholic Maintained,2.6450888845163765,Enniskillen Model Primary School,2.606244758163208,"Holy Trinity Primary School, Mill Street",Catholic Maintained,Not Sustainable,POINT (-7.656817 54.328868)
2016029,"Drumachose Primary School, Limavady",Limavady,BT49 0BS,Controlled,East Londonderry,URBAN,410.0,55.051176,-6.94439,0.18249931896456834,"Gaelscoil Leim An Mhadaidh, Limavady",Other Maintained,1.2413316020151488,Limavady Central Primary School,0.18249931896456834,"Gaelscoil Leim An Mhadaidh, Limavady",Other Maintained,Sustainable,POINT (-6.94439 55.051176)
2016068,"Artigarvan Primary School, Strabane",Artigarvan,BT82 0HN,Controlled,West Tyrone,RURAL,170.0,54.855847,-7.407479,2.7441513994797315,"St Mary's Primary School, Cloughcor",Catholic Maintained,4.333465895007109,Strabane Primary School,2.7441513994797315,"St Mary's Primary School, Cloughcor",Catholic Maintained,Sustainable,POINT (-7.407479 54.855847)
2016071,Greenhaw Primary School,Londonderry,BT48 8BA,Controlled,Foyle,URBAN,321.0,55.021889,-7.317524,0.09589538931805304,"St Patrick's Primary School, Pennyburn",Catholic Maintained,2.3090865231874362,Londonderry Model Primary School,0.09589538931805304,"St Patrick's Primary School, Pennyburn",Catholic Maintained,Sustainable,POINT (-7.317524 55.021889)
2016089,"Gibson Primary School, Omagh",Omagh,BT79 7EG,Controlled,West Tyrone,URBAN,303.0,54.604154,-7.29572,0.4188847592946845,Omagh County Primary School,Controlled,0.4188847592946845,Omagh County Primary School,0.9614186178786996,"Holy Family Primary School, Omagh",Catholic Maintained,Sustainable,POINT (-7.29572 54.604154)
2016102,Tempo Primary School,Tempo,BT94 3LU,Controlled,Fermanagh And South Tyrone,RURAL,84.0,54.377149,-7.461287,0.9799736148671137,"St Mary's Primary School, Tempo",Catholic Maintained,7.793972143060554,Brookeborough Primary School,0.9799736148671137,"St Mary's Primary School, Tempo",Catholic Maintained,Not Sustainable,POINT (-7.461287 54.377149)
2016124,"Ashlea S, Tullyally",Londonderry,BT47 3QT,Controlled,Foyle,URBAN,101.0,54.973507,-7.287503,1.01513733734303,Drumahoe Primary School,Controlled,1.01513733734303,Drumahoe Primary School,1.6091123964245624,Glendermott Primary School,Catholic Maintained,Not Sustainable,POINT (-7.287503 54.973507)
2016127,Maguiresbridge Primary School,Maguiresbridge,BT94 4PJ,Controlled,Fermanagh And South Tyrone,RURAL,122.0,54.301344,-7.481555,1.6693370809455486,"St Mary's Primary School, Maguiresbridge",Catholic Maintained,4.125641638975113,Lisbellaw Primary School,1.6693370809455486,"St Mary's Primary School, Maguiresbridge",Catholic Maintained,Sustainable,POINT (-7.481555 54.301344)
2016151,Irvinestown Primary School,Irvinestown,BT94 1DY,Controlled,Fermanagh And South Tyrone,RURAL,173.0,54.472202,-7.642599,0.34348711887062544,"St Paul's Primary School, Irvinestown",Catholic Maintained,6.1889417491833125,Ballinamallard Primary School,0.34348711887062544,"St Paul's Primary School, Irvinestown",Catholic Maintained,Sustainable,POINT (-7.642599 54.472202)
2016152,Enniskillen Model Primary School,Enniskillen,BT74 6HZ,Controlled,Fermanagh And South Tyrone,URBAN,426.0,54.341467,-7.62221,1.6056641039790487,"Holy Trinity Primary School, Mill Street",Catholic Maintained,2.6450888845163765,"Jones Memorial Primary School, Enniskillen",1.6056641039790487,"Holy Trinity Primary School, Mill Street",Catholic Maintained,Sustainable,POINT (-7.62221 54.341467)
2016184,"Lack Primary School, Enniskillen",Lack,BT93 0BU,Controlled,Fermanagh And South Tyrone,RURAL,22.0,54.546551,-7.579352,5.400174656781108,"St Joseph's Primary School, Ederney",Catholic Maintained,8.984650639346913,"Dromore Primary School, Tyrone",5.400174656781108,"St Joseph's Primary School, Ederney",Catholic Maintained,Not Sustainable,POINT (-7.579352 54.546551)
